"PackageId","Title","Originators","yearrange","ltercore","edilink","category","pub_notes","Keywords"
"knb-lter-hbr.266.1","Coarse Woody Debris of the Ice Storm Experiment (ISE) plots at the Hubbard Brook Experimental Forest","Rustad, L., J. Campbell, and W.M. Leuenberger.","2015 - 2017","DP; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.266.1","Vegetation","4500","HBR LTER;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;Ice Storm Experiment ISE;forest canopy;forest structure;ice storm;ice damage;disturbance;ecosystems;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment;Plant ecology"
"knb-lter-hbr.300.1","Ice Storm Experiment (ISE) Canopy Structure Data, 2015-present","Fahey, R.T.","2015 - 2020","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.300.1","Vegetation","4500","ecosystems;forests;watersheds;ice;storms;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;ice damage;ice storm;Ice Storm Experiment;ISE;extreme weather events;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.352.1","Hubbard Brook Experimental Forest: Ice Storm Experiment (ISE) Canopy Hemispherical Photos","Campbell, J.L., L.E. Rustad, R.T. Fahey, and C.T. Driscoll.","2015 - 2021","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.352.1","Vegetation","4500","disturbance patterns;ecosystems;forests;watersheds;ice;storms;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;ice damage;ice storm;Ice Storm Experiment;ISE;extreme weather events;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.36.7","Forest Inventory of a Whole Tree Harvest: Hubbard Brook Experimental Forest Watershed 5, 1982, pre-harvest","Battles, J., T. Fahey, and N. Cleavitt.","1982 - 1982","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.36.7","Vegetation","4501","aggrading forest;biomass;diameter breast height;forests;HBEF Watershed 5;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;whole tree harvest;primary production;disturbance"
"knb-lter-hbr.49.9","Fine Litterfall Data at the Hubbard Brook Experimental Forest, 1992 - ongoing","Fahey, T.J. and N. Cleavitt.","1992 - 2022","DP; PP; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.49.9","Vegetation","4501","ecosystems;forests;watersheds;elevation;foliage;leaves;leaf area;litterfall;seeds;trees;vegetation;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;HBEF Watershed 1;HBEF Watershed 5;HBEF Bear Brook Watershed;HBEF Throughfall Plots;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment;primary production"
"knb-lter-hbr.37.7","Forest Inventory of a Whole Tree Harvest: Hubbard Brook Experimental Forest Watershed 5, 1990, 7 years post-harvest","Battles, J., T. Fahey, and N. Cleavitt.","1990 - 1990","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.37.7","Vegetation","4502","aggrading forest;biomass;diameter breast height;forests;HBEF Watershed 5;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;whole tree harvest;primary production;disturbance"
"knb-lter-hbr.50.8","Coarse Litterfall Data at the Hubbard Brook Experimental Forest, 1996 - ongoing","Fahey, T.J. and N. Cleavitt.","1996 - 2023","PP; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.50.8","Vegetation","4502","organic matter;primary production;disturbance patterns;ecosystems;forests;watersheds;leaves;litter;trees;vegetation;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;twig;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.38.7","Forest Inventory of a Whole Tree Harvest: Hubbard Brook Experimental Forest Watershed 5, 1994, 10 years post-harvest","Battles, J., T. Fahey, and N. Cleavitt.","1994 - 1994","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.38.7","Vegetation","4503","aggrading forest;biomass;diameter breast height;forests;HBEF Watershed 5;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;whole tree harvest;primary production;disturbance"
"knb-lter-hbr.39.7","Forest Inventory of a Whole Tree Harvest: Hubbard Brook Experimental Forest Watershed 5, 1999, 15 years post-harvest","Battles, J., T. Fahey, and N. Cleavitt.","1999 - 1999","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.39.7","Vegetation","4504","aggrading forest;biomass;diameter breast height;forests;HBEF Watershed 5;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;whole tree harvest;primary production;disturbance"
"knb-lter-hbr.220.1","Effect of calcium addition on litter decomposition; data from reciprocal litter transplant experiment at Hubbard Brook, NH","Lovett, G., M. Arthur, and K. Crowley.","2005 - 2011","DP; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.220.1","Vegetation","4505","American beech;HBR;Hubbard Brook Experimental Forest;Hubbard Brook LTER;Sugar maple;White ash;Yellow birch;calcium;decomposition;litterfall;disturbance;inorganic nutrients"
"knb-lter-hbr.46.7","Leaf area index following the ice storm of January 1998 at the Hubbard Brook Experimental Forest","Hamburg, S., A. Rhoads, and M. Vadeboncoeur.","1998 - 2006","PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.46.7","Vegetation","4510","biomass;canopy;diameter breast height;foliage;forests;HBEF Watershed 6;HBR;Hubbard Brook LTER;inventory;leaf;tree;vegetation;watersheds;primary production"
"knb-lter-hbr.141.1","Hubbard Brook Experimental Forest: Tree component masses sampled west of watershed 6 by Whittaker et al in 1965","Whittaker, R.H., T.G. Siccama, J.J. Battles, and M.A. Vadeboncoeur.","1965 - 1965","PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.141.1","Vegetation","4600","ecosystems;forests;watersheds;allometry;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.298.2","Tree Seed Data at the Hubbard Brook Experimental Forest, 1993 - present","Fahey, T. and N. Cleavitt.","1993 - 2019","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.298.2","Vegetation","4600","ecosystems;forests;watersheds;elevation;litterfall;seeds;trees;vegetation;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;HBEF Watershed 1;HBEF Watershed 5;HBEF Bear Brook Watershed;HBEF Throughfall Plots;biota;Ecology, Ecosystems, & Environment;primary production"
"knb-lter-hbr.306.1","Hubbard Brook Experimental Forest: Log decomposition sensor data","Green, M.B., D.M. Evans, S. Fraver, D.A. Lutz, and C.W. Woodall.","2018 - 2018","DP; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.306.1","Vegetation","4600","ecosystems;forests;watersheds;decomposition;soil;soil moisture;temperature;relative humidity;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.348.1","Hubbard Brook Experimental Forest: Seedling bank – watershed 1 and watershed 6 (2018)","Cleavitt, N. and J.J. Battles.","2018 - 2018","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.348.1","Vegetation","4600","populations;primary production;disturbance patterns;ecosystems;forests;watersheds;seedling;seedling establishment;tree seedlings;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.169.2","Forest Inventory of the DroughtNet plots at the Hubbard Brook Experimental Forest","Asbjornsen, H., L. Rustad, and P. Templer.","2014 - 2014","DP; PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.169.2","Vegetation","4601","DBH;drought;ecosystems;forests;HBEF DroughtNet Plots;HBR;Hubbard Brook LTER;species;tree;disturbance"
"knb-lter-hbr.29.6","Forest Inventory of a Northern Hardwood Forest: Watershed 6 1965, Hubbard Brook Experimental Forest","Battles, J., T. Fahey, and N. Cleavitt.","1965 - 1965","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.29.6","Vegetation","4601","biomass;diameter breast height;forests;HBEF Watershed 6;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.293.2","Hubbard Brook Experimental Forest: Leaf Area Index (LAI) Watershed 1","Fahey, T. and N. Cleavitt.","1998 - 2019","OM; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.293.2","Vegetation","4601","ecosystems;forests;watersheds;leaf litter;leaf area index;calcium;disturbance;primary production;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;wollastonite;northern hardwood forest;deciduous forest;LAI;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.294.2","Hubbard Brook Experimental Forest: Leaf Area Index (LAI) Bear Brook Watershed (West of Watershed 6)","Fahey, T.J. and N. Cleavitt.","1993 - 2019","DP; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.294.2","Vegetation","4601","ecosystems;forests;watersheds;leaf litter;leaf area index;calcium;disturbance;primary production;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;wollastonite;northern hardwood forest;deciduous forest;Bear Brook Watershed;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment;LAI"
"knb-lter-hbr.295.2","Hubbard Brook Experimental Forest: Leaf Area Index (LAI) Throughfall Plots","Fahey, T. and N. Cleavitt.","1994 - 2019","DP; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.295.2","Vegetation","4601","ecosystems;forests;watersheds;leaf litter;leaf area index;throughfall;disturbance;primary production;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;northern hardwood forest;deciduous forest;LAI;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.171.4","Forest Inventory of the Climate Change Across Seasons Experiment (CCASE) plots at the Hubbard Brook Experimental Forest","Templer, P.","2012 - 2012","PP; PS; DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.171.4","Vegetation","4602","DBH;ecosystems;forests;HBEF CCASE Plots;HBR;Hubbard Brook LTER;soil warming;snow removal;species;tree;disturbance;populations"
"knb-lter-hbr.30.7","Forest Inventory of a Northern Hardwood Forest: Watershed 6 1977, Hubbard Brook Experimental Forest","Battles, J., T. Fahey, and N. Cleavitt.","1977 - 1977","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.30.7","Vegetation","4602","biomass;diameter breast height;forests;HBEF Watershed 6;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.175.2","Forest Inventory of the Ice Storm Experiment (ISE) plots at the Hubbard Brook Experimental Forest","Rustad, L. and C. Driscoll.","2015 - 2015","DP; PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.175.2","Vegetation","4603","DBH;ecosystems;forest canopy;forest structure;HBEF ISE Plots;HBR;Hubbard Brook LTER;ice damage;ice storm;species;sugar maple;tree;tree health;disturbance"
"knb-lter-hbr.31.7","Forest Inventory of a Northern Hardwood Forest: Watershed 6 1982, Hubbard Brook Experimental Forest","Battles, J., T. Fahey, and N. Cleavitt.","1982 - 1982","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.31.7","Vegetation","4603","biomass;diameter breast height;forests;HBEF Watershed 6;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.32.7","Forest Inventory of a Northern Hardwood Forest: Watershed 6 1987, Hubbard Brook Experimental Forest","Battles, J., T. Fahey, and N. Cleavitt.","1987 - 1987","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.32.7","Vegetation","4604","biomass;diameter breast height;forests;HBEF Watershed 6;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.33.7","Forest Inventory of a Northern Hardwood Forest: Watershed 6 1992, Hubbard Brook Experimental Forest","Battles, J., T. Fahey, and N. Cleavitt.","1992 - 1992","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.33.7","Vegetation","4605","biomass;diameter breast height;forests;HBEF Watershed 6;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.34.7","Forest Inventory of a Northern Hardwood Forest: Watershed 6 1997, Hubbard Brook Experimental Forest","Battles, J., T. Fahey, and N. Cleavitt.","1997 - 1997","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.34.7","Vegetation","4606","biomass;diameter breast height;forests;HBEF Watershed 6;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.35.8","Forest Inventory of a Northern Hardwood Forest: Watershed 6 2002, Hubbard Brook Experimental Forest","Battles, J., C. Johnson, S. Hamburg, T. Fahey, C. Driscoll, and G. Likens.","2002 - 2002","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.35.8","Vegetation","4607","biomass;diameter breast height;forests;HBEF Watershed 6;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.149.2","Forest Inventory of a Northern Hardwood Forest: Watershed 6 2007, Hubbard Brook Experimental Forest","Battles, J., C. Johnson, S. Hamburg, T. Fahey, C. Driscoll, and G. Likens.","2007 - 2007","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.149.2","Vegetation","4608","biomass;diameter breast height;forests;HBEF Watershed 6;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.150.2","Forest Inventory of a Northern Hardwood Forest: Watershed 6, 2012, Hubbard Brook Experimental Forest","Battles, J., C. Johnson, S. Hamburg, T. Fahey, C. Driscoll, and G. Likens.","2012 - 2012","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.150.2","Vegetation","4609","biomass;diameter breast height;forests;HBEF Watershed 6;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.239.1","Forest Inventory of a Northern Hardwood Forest: Watershed 6, 2017, Hubbard Brook Experimental Forest","Battles, J., N. Cleavitt, C. Johnson, S. Hamburg, T. Fahey, C. Driscoll, and G. Likens.","2017 - 2017","PS; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.239.1","Vegetation","4610","HBEF Watershed 6;HBR;Hubbard Brook LTER;biomass;diameter at breast height;forests;inventories;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.200.1","Dynamics of wood recruitment in streams of the northeastern US","Warren, D., C. Kraft, W. Keeton, J. Nunery, and G. Likens.","2003 - 2007","DS; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.200.1","Vegetation","4700","debris dam;HBR;Hubbard Brook LTER;Large woody debris;Northeastern US;riparian forest;stream restoration;wood dynamics;wood recruitment;riparian;streams;wood;woody debris"
"knb-lter-hbr.222.1","Epiphytic lichen surveys on 12 valleywide plots in Hubbard Brook 2016","Cleavitt, N., A. Clyne, and T. Fahey.","2016 - 2016","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.222.1","Vegetation","4700","ecosystems;forests;lichens;HBR;LTER;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;White Mountain National Forest;Ecology, Ecosystems, & Environment;biota;environment"
"knb-lter-hbr.155.1","Fine Root Data at the Hubbard Brook Experimental Forest, 1998 and 2013 collections","Fahey, T.","1998 - 2013","DP; OM; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.155.1","Vegetation","4750","calcium;fine roots;forests;HBEF Watershed 1;HBEF Bear Brook Watershed;HBR;Hubbard Brook LTER;roots;root biomass;watersheds;primary production"
"knb-lter-hbr.307.1","The Hubbard Brook Stream Ecology Record: Algal Biomass (Chlorophyll-a), 2018 - ongoing","Hubbard Brook Watershed Ecosystem Record (HBWatER).","2018 - 2023", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.307.1","Vegetation","4800","White Mountain National Forest;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBR;ecosystems;forests;watersheds;water;streams;algae;chlorophyll a;organic matter;primary production;disturbance patterns;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.346.1","Hubbard Brook Experimental Forest: Droughtnet fine root production from ingrowth cores","Asbjornsen, H., M.A. Vadeboncoeur, K.A. Jennings, P.H. Templer, and L.E. Rustad.","2015 - 2020","DP; OM; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.346.1","Vegetation","4800","disturbance patterns;ecosystems;forests;watersheds;droughts;fine root production;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.350.1","Hubbard Brook Experimental Forest: Droughtnet dendrometer band measurements","Asbjornsen, H., M.A. Vadeboncoeur, K.A. Jennings, B. Leonardi, G. Winant, P.H. Templer, and L.E. Rustad.","2015 - 2021","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.350.1","Vegetation","4800","disturbance patterns;primary production;ecosystems;forests;watersheds;droughts;aboveground production;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;droughtnet;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.47.7","Floristic Diversity of the Experimental Watersheds, Hubbard Brook Experimental Forest","Adams (formerly Teeling and Teeling-Adams), L.M., G.E. Crow, and G.L. Wade.","1995 - 1998","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.47.7","Vegetation","4800","ecosystems;forests;watersheds;biodiversity;diversity;regeneration;succession;taxonomy;trees;understory vegetation;vegetation;populations;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;flora;floristic diversity;inventories;forest management;HBEF Watersheds;temperate deciduous forest;tree harvesting;biota;Ecology, Ecosystems, & Environment;disturbance;populations"
"knb-lter-hbr.55.5","Tree Core Increment Data, Watershed 4, Hubbard Brook Experimental Forest, 1985-1986","Kim, E.","1985 - 1986","DP; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.55.5","Vegetation","4801","dendrochronology;HBEF Watershed 4;HBR;Hubbard Brook LTER;increment;tree;tree core;tree ring;vegetation;watersheds;primary production"
"knb-lter-hbr.184.3","Mass and Nutrient Loss in Decomposing Hardwood Boles on Watershed 1 at the Hubbard Brook Experimental Forest, 1990 - present","Johnson, C. and W. Clymans.","1990 - 2016","OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.184.3","Vegetation","4850","disturbance patterns;organic matter;ecosystems;forests;watersheds;calcium;carbon;decomposition;lead;nitrogen;potassium;silicon;zinc;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;American beech;coarse woody debris;Watershed 1;sugar maple;yellow birch;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.206.1","Coarse Woody Debris on Watershed 6, Hubbard Brook Experimental Forest","Johnson, C. and T. Siccama.","1978 - 2016","OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.206.1","Vegetation","4850","HBR;Hubbard Brook LTER;carbon;coarse woody debris;nitrogen;wood"
"knb-lter-hbr.185.2","Silicon content of canopy foliage along an elevation gradient near W6 at the Hubbard Brook Experimental Forest, 1998-2008","Conley, D., W. Clymans, L. Pardo, D. Buso, and N. Cleavitt.","1998 - 2008","IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.185.2","Vegetation","4851","American beech;biomass;canopy;forests;Bear Brook Watershed;HBR;Hubbard Brook LTER;leaf;silicon;sugar maple;watersheds;yellow birch;inorganic nutrients"
"knb-lter-hbr.204.1","Concentration of mercury in vegetation from Hubbard Brook Experimental Forest, NH; Sleepers Brook, VT; Bear Brook, ME; and Huntington Forest, NY","Yang, Y. and R. Yanai.","2015 - 2015","DP; IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.204.1","Vegetation","4860","bark;Bear Brook Watershed ME;bole wood;HBR;Hubbard Brook LTER;Huntington Forest NY;mercury;Sleepers River VT;forests;leaves;vegetation;disturbance"
"knb-lter-hbr.203.1","Fine root biogenic silica in sugar maple trees (Acer saccharum) on soil freezing and control plots at the Hubbard Brook Experimental Forest","Maguire, T., P. Templer, J. Battles, and R. Fulweiler.","2009 - 2010","DP; OM; IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.203.1","Vegetation","4861","biogenic silica;HBEF Soil Freezing Study;HBR;Hubbard Brook LTER;LTER;Sugar Maple;ecosystems;fine roots;forests;silica;snow;soil;disturbance"
"knb-lter-hbr.217.1","Foliar and sapwood nutritional and metabolic responses to Ca-treatment at the Hubbard Brook Experimental Forest, 2000 – 2015","Minocha, R. and S. Long.","2000 - 2015","DP; IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.217.1","Vegetation","4870","HBEF Watershed 1;HBEF Watershed 3;Hubbard Brook Experimental Forest;Hubbard Brook LTER;inorganic ions;microbiome;amino acids;biology;chemistry;chlorophyll;chlorophyll a;ecosystems;fertilization;forest ecology;plant physiology;population dynamics;soil chemistry;soil solution chemistry;disturbance;inorganic nutrients;populations;biota;Ecology, Ecosystems, & Environment;Plant ecology"
"knb-lter-hbr.218.1","Differential impacts of calcium and aluminum treatments on foliar and sapwood nutrition and metabolism of sugar maple trees growing at the west edge of WS6 of the Hubbard Brook Experimental Forest from 1997-2009.","Minocha, R. and S. Long.","1997 - 2009","DP; IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.218.1","Vegetation","4870","HBR;Hubbard Brook Experimental Forest;Hubbard Brook LTER;Sugar maple;amino acids;biology;chemistry;chlorophyll;chlorophyll a;ecosystems;fertilization;forest ecology;plant physiology;soil chemistry;soil solution chemistry;disturbance;inorganic nutrients;populations"
"knb-lter-hbr.219.1","Red spruce foliar nutritional and metabolic responses to N, Ca, and N+Ca additions in a plot level study from Hubbard Brook Experimental Forest NH, Adirondack State Park, NY and Groton State Forest, VT from 1997-2000.","Minocha, R. and S. Long.","1997 - 2009","DP; IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.219.1","Vegetation","4870","HBEF Watershed 6;HBR;Hubbard Brook Experimental Forest;Hubbard Brook LTER;amino acids;biology;chemistry;chlorophyll;chlorophyll a;ecosystems;fertilization;forest ecology;plant physiology;disturbance;inorganic nutrients;populations;biota;Ecology, Ecosystems, & Environment;Plant ecology"
"knb-lter-hbr.199.2","Hubbard Brook Experimental Forest: Orchid Demography","Cleavitt, N.","2011 - 2015","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.199.2","Vegetation","4900","Hubbard Brook Experimental Forest;HBR;Hubbard Brook LTER;orchid;plant demography;Platanthera;northern hardwod forest;live stage;populations"
"knb-lter-hbr.248.2","Wood alpha-cellulose stable C and O isotope ratios from New Hampshire and Vermont","Vadeboncoeur, M.A., K.A. Jennings, A.P. Ouimette, and H. Asbjornsen.","2013 - 2017","DP; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.248.2","Vegetation","4900","primary production;Climate change effects;Ecology, Ecosystems, & Environment;water-use efficiency;carbon isotopes;ecophysiology;carbon fertilization;subcanopy gradients;Hubbard Brook Experimental Forest;carbon;isotopes;wood;celllulose;tree rings;Sleepers River Waterhsed;Thompson Farm;Cone Pond Watershed;New Hampshire;Vermont;oxygen isotopes"
"knb-lter-hbr.249.1","Hubbard Brook Experimental Forest: soil, litter, plant and microbial attributes on mycorrhizae litter decomposition plots","Lang, A.K., F.V. Jevon, C.R. Vietorisz, M.P. Ayres, and J. Hatala Matthes.","2017 - 2019","DP; OM; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.249.1","Vegetation","4900","ecosystems;forests;watersheds;litterbags;litter decomposition;mycorrhizae;fungi;forest floor;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;Climate change;Climate change effects;Ecology, Ecosystems, & Environment;Ecology;Plant ecology;Soil"
"knb-lter-hbr.314.1","SOM density fractions beneath trees of different mycorrhizal types in New England forests","Lang, A.K., F.V. Jevon, A.A. Fitch, J. Hatala Matthes, M.P. Ayres, and C.E. Hicks Pries.","2017 - 2019","OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.314.1","Vegetation","4900","biogeochemistry;soil properties;soil organic matter;ecosystems;forests;ecosystem ecology;mycorrhizae;Movement of Organic Matter;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;geoscientificInformation;biota;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.357.1","Organic components of decomposing hardwood boles at the Hubbard Brook Experimental Forest, 1990-2016","Johnson, C.E.","1990 - 2016","DP; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.357.1","Vegetation","4900","disturbance patterns;organic matter;Timber harvest;Forest disturbance;ecosystems;forests;watersheds;carbon;decomposition;organic carbon;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;American beech;coarse woody debris;Watershed 1;sugar maple;yellow birch;biota;climatologyMeterologyAtmosphere;Ecology, Ecosystems, & Environment"
